"id","slug","name","source","aliases","best_wger_score","best_wger_id","best_wger_name","best_wger_has_media","best_exercemus_score","best_exercemus_name","note"
"38491b74-02ae-4361-a607-5b15e2f0c91a","one-arm-flat-bench-dumbbell-flye-dumbbell","One-Arm Flat Bench Dumbbell Flye","free_exercise_db","","0.3333333333333333","73","Bench Press","true","0.2","Close-Grip Barbell Bench Press","wger_has_media=true_but_low_match"
"88decd3f-5f94-4012-97f7-1782aac95ff1","one-arm-high-pulley-cable-side-bends-cable","One-Arm High-Pulley Cable Side Bends","free_exercise_db","","0.3333333333333333","556","Side Bends on Machine","false","0.14285714285714285","Cable Hammer Curls (Rope Attachment)","wger_has_media=false"
"bc8ae23f-0fde-4053-a531-caa62bdb6571","one-arm-incline-lateral-raise-dumbbell","One-Arm Incline Lateral Raise","free_exercise_db","","0.6666666666666666","1730","Side Lateral Raise (Cable)","false","0","3/4 Sit-Up","wger_has_media=false"
"79014d8f-3ede-4c05-baf3-777a60b2b62e","one-arm-kettlebell-clean-kettlebells","One-Arm Kettlebell Clean","free_exercise_db","","0.5","1438","Clean","false","0","3/4 Sit-Up","wger_has_media=false"
"de2dc7de-022a-4acb-ae67-e8745c8c8895","one-arm-kettlebell-jerk-kettlebells","One-Arm Kettlebell Jerk","free_exercise_db","","0.3333333333333333","960","Kettlebell Swing","false","0","3/4 Sit-Up","wger_has_media=false"
"1ae653ae-dac4-4d5f-b196-0be3f8d2eec1","one-arm-kettlebell-military-press-to-the-side-kettlebells","One-Arm Kettlebell Military Press To The Side","free_exercise_db","","0.25","583","Side to Side Push Ups","false","0.1111111111111111","Close-Grip Barbell Bench Press","wger_has_media=false"
"5d79dc98-0b19-42d4-bc8a-8c504ec6a6df","one-arm-kettlebell-para-press-kettlebells","One-Arm Kettlebell Para Press","free_exercise_db","","0.3333333333333333","916","Smith Press","false","0.16666666666666666","Close-Grip Barbell Bench Press","wger_has_media=false"
"3f40e07d-e666-44e5-904f-d5275789ecc7","one-arm-kettlebell-snatch-kettlebells","One-Arm Kettlebell Snatch","free_exercise_db","","0.3333333333333333","960","Kettlebell Swing","false","0","3/4 Sit-Up","wger_has_media=false"
"033d720b-9023-42fc-9028-28fed1b6df3f","one-arm-kettlebell-split-jerk-kettlebells","One-Arm Kettlebell Split Jerk","free_exercise_db","","0.25","960","Kettlebell Swing","false","0","3/4 Sit-Up","wger_has_media=false"
"93898b63-9b12-4129-a35c-6ab3bee2ad02","one-arm-kettlebell-split-snatch-kettlebells","One-Arm Kettlebell Split Snatch","free_exercise_db","","0.25","960","Kettlebell Swing","false","0","3/4 Sit-Up","wger_has_media=false"
"186467c8-dc18-4eae-87d7-3fabf77346b0","one-arm-kettlebell-swings-kettlebells","One-Arm Kettlebell Swings","free_exercise_db","","1","331","Kettlebell Swings","false","0","3/4 Sit-Up","wger_has_media=false"
"a7b039e1-c85e-48ec-9b5d-4bd47d602de2","one-arm-open-palm-kettlebell-clean-kettlebells","One-Arm Open Palm Kettlebell Clean","free_exercise_db","","0.2857142857142857","1360","Double Kettlebell Clean and Press","false","0","3/4 Sit-Up","wger_has_media=false"
"155104b2-3e6e-4966-8b3e-26a3effc7569","one-arm-overhead-kettlebell-squats-kettlebells","One-Arm Overhead Kettlebell Squats","free_exercise_db","","0.3333333333333333","615","Squats","false","0","3/4 Sit-Up","wger_has_media=false"
"8beb03ec-980e-402d-8218-081db0984e2b","one-arm-side-deadlift-barbell","One-Arm Side Deadlift","free_exercise_db","","0.5","1370","Dumbbell Deadlift","false","0","3/4 Sit-Up","wger_has_media=false"
"5d25a0f8-fa5f-4fd0-aef7-f6f61ef80fee","one-arm-side-laterals-dumbbell","One-Arm Side Laterals","free_exercise_db","","0.3333333333333333","918","Seated Dumbbell Side Lateral","false","0","3/4 Sit-Up","wger_has_media=false"
"c7c0347f-09b2-4ac2-805e-6aeda0f20ac8","one-legged-cable-kickback-cable","One-Legged Cable Kickback","free_exercise_db","","0.5","1509","Cable Tricep Kickback","false","0.2","Cable Hammer Curls (Rope Attachment)","wger_has_media=false"
"ee1bcfce-49e2-4af6-ae38-dd43eca9d4e0","open-palm-kettlebell-clean-kettlebells","Open Palm Kettlebell Clean","free_exercise_db","","0.2857142857142857","1360","Double Kettlebell Clean and Press","false","0","3/4 Sit-Up","wger_has_media=false"
"738d2d4a-fff1-49b0-a0ca-7670c6b26f59","otis-up-other","Otis-Up","free_exercise_db","","0.3333333333333333","801","Dumbbell Push-Up","false","0.2","3/4 Sit-Up","wger_has_media=false"
"e10a9fee-4ba6-463f-bdcc-8b9d3b11360b","overhead-lat-other","Overhead Lat","free_exercise_db","","0.3333333333333333","1697","Lat Pulldown (Wide Grip)","false","0","3/4 Sit-Up","wger_has_media=false"
"dec9ef5e-1ed8-4568-81dc-d638e6036aee","overhead-slam-medicine-ball","Overhead Slam","free_exercise_db","","0.3333333333333333","687","Overhead Press","false","0","3/4 Sit-Up","wger_has_media=false"
"8c075777-4718-4fbf-b3d4-501a720056a8","overhead-stretch","Overhead Stretch","free_exercise_db","","0.3333333333333333","687","Overhead Press","false","0","3/4 Sit-Up","wger_has_media=false"
"bc6733a8-8268-49d8-a745-ed0499633cbf","palms-down-dumbbell-wrist-curl-over-a-bench-dumbbell","Palms-Down Dumbbell Wrist Curl Over A Bench","free_exercise_db","","0.2857142857142857","51","Barbell Wrist Curl","true","0.14285714285714285","Barbell Curl","wger_has_media=true_but_low_match"
"6f8c6c5d-2bea-41eb-9042-949115244800","palms-down-wrist-curl-over-a-bench-barbell","Palms-Down Wrist Curl Over A Bench","free_exercise_db","","0.2857142857142857","51","Barbell Wrist Curl","true","0.14285714285714285","Barbell Curl","wger_has_media=true_but_low_match"
"008e892f-d455-4784-b97b-fc4f8787aa8c","palms-up-barbell-wrist-curl-over-a-bench-barbell","Palms-Up Barbell Wrist Curl Over A Bench","free_exercise_db","","0.2857142857142857","51","Barbell Wrist Curl","true","0.14285714285714285","Barbell Curl","wger_has_media=true_but_low_match"
"1c5cbdb4-22fa-46e9-a86d-e0babc77d284","palms-up-dumbbell-wrist-curl-over-a-bench-dumbbell","Palms-Up Dumbbell Wrist Curl Over A Bench","free_exercise_db","","0.2857142857142857","51","Barbell Wrist Curl","true","0.14285714285714285","Barbell Curl","wger_has_media=true_but_low_match"
"0a40d403-80a8-496b-8ddb-ccc17fe6572d","parallel-bar-dip-other","Parallel Bar Dip","free_exercise_db","","0.5","1808","Parallel Bar Hold","false","0.2","EZ-Bar Curl","wger_has_media=false"
"0dc67cbe-71a3-4e67-ac30-286dc233c077","pelvic-tilt-into-bridge","Pelvic Tilt Into Bridge","free_exercise_db","","0.2","265","Glute Bridge","false","0","3/4 Sit-Up","wger_has_media=false"
"a6241f51-fa05-444b-af2e-27fc58a48f57","peroneals-stretch-other","Peroneals Stretch","free_exercise_db","","0.3333333333333333","1239","Standing Calf Stretch","true","0","3/4 Sit-Up","wger_has_media=true_but_low_match"
"9de16afb-c965-4c3d-88f2-b1153456710f","peroneals-smr-foam-roll","Peroneals-SMR","free_exercise_db","","0","57","Bear Walk 2","false","0","3/4 Sit-Up","wger_has_media=false"
"7cf01148-5abd-4bb4-a8ea-aced4309cf46","physioball-hip-bridge-exercise-ball","Physioball Hip Bridge","free_exercise_db","","0.25","12","Seated Hip Adduction","true","0","3/4 Sit-Up","wger_has_media=true_but_low_match"
"ad0fe3b7-88fb-4958-8f0e-3604afc6e463","pin-presses-barbell","Pin Presses","free_exercise_db","","0.3333333333333333","373","Leg Presses (narrow)","true","0","3/4 Sit-Up","wger_has_media=true_but_low_match"
"a2c1336f-748e-4866-b6eb-f5fc6188e38a","piriformis-smr-foam-roll","Piriformis-SMR","free_exercise_db","","0","57","Bear Walk 2","false","0","3/4 Sit-Up","wger_has_media=false"
"16b260f0-6e47-4384-8270-323c0084511c","plate-pinch-other","Plate Pinch","free_exercise_db","","0.6666666666666666","1430","Plate Pinch Hold","false","0","3/4 Sit-Up","wger_has_media=false"
"0187166e-e5f4-48a5-b406-31ef51a3bd73","platform-hamstring-slides-other","Platform Hamstring Slides","free_exercise_db","","0.25","716","Wall Slides","false","0.25","90/90 Hamstring","wger_has_media=false"
"39341383-b308-4489-9456-c3cbfadd0ab1","plyo-kettlebell-pushups-kettlebells","Plyo Kettlebell Pushups","free_exercise_db","","0.25","960","Kettlebell Swing","false","0","3/4 Sit-Up","wger_has_media=false"
"51a2cde9-f846-4afa-98be-33f1418a9c4b","posterior-tibialis-stretch-other","Posterior Tibialis Stretch","free_exercise_db","","0.25","1200","Tibialis raises","false","0","3/4 Sit-Up","wger_has_media=false"
"9b715185-1460-4199-bbfd-e1eae1d1a8fc","power-clean-barbell","Power Clean","free_exercise_db","","1","683","Power Clean","false","0","3/4 Sit-Up","wger_has_media=false"
"5877795b-c156-4e67-8b3a-126d58d7df66","power-clean-from-blocks-barbell","Power Clean from Blocks","free_exercise_db","","0.5","683","Power Clean","false","0","3/4 Sit-Up","wger_has_media=false"
"0e68f89e-14d8-4a23-a941-383e1630450b","power-jerk-barbell","Power Jerk","free_exercise_db","","0.3333333333333333","683","Power Clean","false","0","3/4 Sit-Up","wger_has_media=false"
"6a137aa0-17c7-4fa3-990b-85edf3bd7168","power-partials-dumbbell","Power Partials","free_exercise_db","","0.3333333333333333","683","Power Clean","false","0","3/4 Sit-Up","wger_has_media=false"
"dedfa47d-a62f-4bb8-9db5-6bcee1be12b1","power-snatch-barbell","Power Snatch","free_exercise_db","","0.3333333333333333","683","Power Clean","false","0","3/4 Sit-Up","wger_has_media=false"
"f342d6af-e9a8-409e-9945-b70d01bf19b1","power-snatch-from-blocks-barbell","Power Snatch from Blocks","free_exercise_db","","0.2","683","Power Clean","false","0","3/4 Sit-Up","wger_has_media=false"
"c49bc123-09a5-4e5f-9d67-b8f66f2559b1","power-stairs-other","Power Stairs","free_exercise_db","","0.3333333333333333","683","Power Clean","false","0","3/4 Sit-Up","wger_has_media=false"
"f5be6283-4e7b-4a5a-8a89-18f255160870","prone-manual-hamstring","Prone Manual Hamstring","free_exercise_db","","0.25","1387","Hamstring Kicks","true","0.25","90/90 Hamstring","wger_has_media=true_but_low_match"
"8b11743e-4ae8-48c2-bad4-dfed3b354734","prowler-sprint-other","Prowler Sprint","free_exercise_db","","0","57","Bear Walk 2","false","0","3/4 Sit-Up","wger_has_media=false"
"4f9fd5de-68d3-400b-8002-e7eddc84feee","pull-through-cable","Pull Through","free_exercise_db","","0.6666666666666666","1751","Cable pull through","false","0","3/4 Sit-Up","wger_has_media=false"
"22c93a1c-f570-4db8-b51a-a60e228899b6","pullups-body-only","Pullups","free_exercise_db","","0","57","Bear Walk 2","false","0","3/4 Sit-Up","wger_has_media=false"
"1c416b43-2981-4d95-bade-e19929730c2d","push-ups-close-triceps-position-body-only","Push-Ups - Close Triceps Position","free_exercise_db","","0.4","1111","Push-Ups | Incline","false","0.16666666666666666","Triceps Pushdown","wger_has_media=false"
"f59aff47-0079-461c-99df-a02b23748a19","push-ups-with-feet-elevated-body-only","Push-Ups With Feet Elevated","free_exercise_db","","0.4","1111","Push-Ups | Incline","false","0","3/4 Sit-Up","wger_has_media=false"
"57ea21d5-a048-43e2-89d9-ca583cb2fbf0","push-ups-with-feet-on-an-exercise-ball-exercise-ball","Push-Ups With Feet On An Exercise Ball","free_exercise_db","","0.25","1111","Push-Ups | Incline","false","0","3/4 Sit-Up","wger_has_media=false"
"0ff7dfa6-1733-40a4-b3fe-a3af2743e8dd","pyramid-exercise-ball","Pyramid","free_exercise_db","","0","57","Bear Walk 2","false","0","3/4 Sit-Up","wger_has_media=false"
"32ad573a-a4e2-4674-8394-ff08333cacb7","quadriceps-smr-foam-roll","Quadriceps-SMR","free_exercise_db","","0.25","1858","Foam Roller quadriceps","true","0","3/4 Sit-Up","wger_has_media=true_but_low_match"
"cbd70c57-58ee-42e7-ad82-a5e332e73f48","quick-leap-other","Quick Leap","free_exercise_db","","0","57","Bear Walk 2","false","0","3/4 Sit-Up","wger_has_media=false"
"019a88dc-c911-459f-bef2-1489386d12f8","rack-delivery-barbell","Rack Delivery","free_exercise_db","","0.3333333333333333","484","Rack Deadlift","true","0","3/4 Sit-Up","wger_has_media=true_but_low_match"
"41de1da7-ae51-417b-aaf8-100454a701ce","rack-pull-with-bands-barbell","Rack Pull with Bands","free_exercise_db","","0.25","1826","Band pull-apart with external rotation","false","0","3/4 Sit-Up","wger_has_media=false"
"d1f0fa58-ac82-48a2-8450-85aa8674a613","rack-pulls-barbell","Rack Pulls","free_exercise_db","","0.3333333333333333","484","Rack Deadlift","true","0","3/4 Sit-Up","wger_has_media=true_but_low_match"
"f1d76e24-9475-49eb-9a70-0cf92e4df123","recumbent-bike-machine","Recumbent Bike","free_exercise_db","","1","1376","Recumbent Bike","false","0","3/4 Sit-Up","wger_has_media=false"
"cbd6284a-3916-4ef7-9674-a506d7703c2e","return-push-from-stance-medicine-ball","Return Push from Stance","free_exercise_db","","0.2","801","Dumbbell Push-Up","false","0","3/4 Sit-Up","wger_has_media=false"
"42485ce6-ef33-4175-af91-26fc3ad5a0af","reverse-band-box-squat-barbell","Reverse Band Box Squat","free_exercise_db","","0.2857142857142857","397","Low Box Squat - Wide Stance","false","0.2","Band Skullcrusher","wger_has_media=false"
"fe33fd04-3122-4859-8b43-d8ab94909c1f","reverse-band-deadlift-barbell","Reverse Band Deadlift","free_exercise_db","","0.3333333333333333","1370","Dumbbell Deadlift","false","0.25","Band Skullcrusher","wger_has_media=false"
"78047453-0b41-4af4-b978-8804b9358a8d","reverse-band-power-squat-barbell","Reverse Band Power Squat","free_exercise_db","","0.25","1747","Smith machine squat","true","0.2","Band Skullcrusher","wger_has_media=true_but_low_match"
"59a8d216-96b7-47f0-a561-0751c48057b3","reverse-flyes-dumbbell","Reverse Flyes","free_exercise_db","","0.3333333333333333","999","Reverse lunges","true","0","3/4 Sit-Up","wger_has_media=true_but_low_match"
"7f0a282f-4d6e-4add-8266-35ba2b5a549c","reverse-flyes-with-external-rotation-dumbbell","Reverse Flyes With External Rotation","free_exercise_db","","0.5","1715","Shoulder External Rotation with Dumbbell","false","0","3/4 Sit-Up","wger_has_media=false"
"fd917307-d72e-42fb-ac9a-db414f4ca476","reverse-hyperextension-machine","Reverse Hyperextension","free_exercise_db","","1","1809","Reverse Hyperextension","false","0","3/4 Sit-Up","wger_has_media=false"
"311bedb7-ff0a-4198-b278-9b2e23ad1b50","reverse-machine-flyes-machine","Reverse Machine Flyes","free_exercise_db","","0.3333333333333333","999","Reverse lunges","true","0","3/4 Sit-Up","wger_has_media=true_but_low_match"
"a0479426-df82-463e-84b8-d9b4c6d93b48","reverse-plate-curls-other","Reverse Plate Curls","free_exercise_db","","0.5","1290","Reverse Grip Barbell Curls","false","0.2","Cable Hammer Curls (Rope Attachment)","wger_has_media=false"
"11444d41-8f52-4e88-a8c9-96899c0688d7","rhomboids-smr-foam-roll","Rhomboids-SMR","free_exercise_db","","0","57","Bear Walk 2","false","0","3/4 Sit-Up","wger_has_media=false"
"1d10bda8-6f9b-492f-863c-81d020ad58f7","rickshaw-carry-other","Rickshaw Carry","free_exercise_db","","0.3333333333333333","1776","Suitcase Carry","false","0","3/4 Sit-Up","wger_has_media=false"
"b6eeb0f2-c061-423b-8191-c39bd45e2450","rickshaw-deadlift-other","Rickshaw Deadlift","free_exercise_db","","0.5","1370","Dumbbell Deadlift","false","0","3/4 Sit-Up","wger_has_media=false"
"c97c3060-06e0-4602-a13b-201c2519b034","rocket-jump-body-only","Rocket Jump","free_exercise_db","","0.2","993","Jump rope: basic jumps","false","0","3/4 Sit-Up","wger_has_media=false"
"133e0bd8-4a40-4f03-a0b2-81e5c9487960","rope-climb-other","Rope Climb","free_exercise_db","","0.3333333333333333","623","Standing Rope Forearm","false","0","3/4 Sit-Up","wger_has_media=false"
"3cc1b6e6-110a-4c19-938a-affd86b56dfe","rope-jumping-other","Rope Jumping","free_exercise_db","","0.3333333333333333","320","Jumping Jacks","false","0","3/4 Sit-Up","wger_has_media=false"
"96c2a854-9bfb-4ac9-9ced-79c58351739e","round-the-world-shoulder-stretch-other","Round The World Shoulder Stretch","free_exercise_db","","0.3333333333333333","1841","Seated Shoulder Extension Stretch","false","0","3/4 Sit-Up","wger_has_media=false"
"7175b348-1b1a-47a0-b48e-7432ceba4fb2","rowing-stationary-machine","Rowing, Stationary","free_exercise_db","","0.5","1093","Rowing Machine","false","0","3/4 Sit-Up","wger_has_media=false"
"272d5245-9fbb-4955-953e-a6de85b171f9","runners-stretch","Runner's Stretch","free_exercise_db","","0.25","1239","Standing Calf Stretch","true","0","3/4 Sit-Up","wger_has_media=true_but_low_match"
"b251ccc1-bf38-49c6-9980-196806f06aa1","running-treadmill-machine","Running, Treadmill","free_exercise_db","","0.3333333333333333","530","Run - Treadmill","false","0","3/4 Sit-Up","wger_has_media=false"
"10444248-a8d5-41bb-924d-61f7500554c0","sandbag-load-other","Sandbag Load","free_exercise_db","","0","57","Bear Walk 2","false","0","3/4 Sit-Up","wger_has_media=false"
"d5ba5de5-f1ac-4e03-8bf7-603a15238208","scapular-pull-up","Scapular Pull-Up","free_exercise_db","","0.5","1542","Wide Pull Up","false","0.16666666666666666","3/4 Sit-Up","wger_has_media=false"
"0a725578-ffb9-4e1b-a255-adaef8f204bd","scissor-kick-body-only","Scissor Kick","free_exercise_db","","0.3333333333333333","1206","scorpion kick","false","0","3/4 Sit-Up","wger_has_media=false"
"d42b35b8-4315-4377-9378-5ab2669d50ac","scissors-jump-body-only","Scissors Jump","free_exercise_db","","0.5","545","Scissors","false","0","3/4 Sit-Up","wger_has_media=false"
"c1d6d2d7-c01c-4768-b26b-c12a542fc929","seated-band-hamstring-curl-other","Seated Band Hamstring Curl","free_exercise_db","","0.3333333333333333","204","Dumbbell Incline Curl","false","0.3333333333333333","Barbell Curl","wger_has_media=false"
"94ad5906-c5a9-430a-9faa-a85315f407cd","seated-biceps-body-only","Seated Biceps","free_exercise_db","","0.5","1424","Biceps Curl Machine","false","0","3/4 Sit-Up","wger_has_media=false"
"a2b40c3c-4355-45fe-94f5-d82b8ec4e375","seated-flat-bench-leg-pull-in-body-only","Seated Flat Bench Leg Pull-In","free_exercise_db","","0.3333333333333333","1889","Decline Bench Leg Raise","true","0.14285714285714285","Close-Grip Barbell Bench Press","wger_has_media=true_but_low_match"
"8635774b-61af-4eab-ac60-135bf425a0a4","seated-floor-hamstring-stretch","Seated Floor Hamstring Stretch","free_exercise_db","","0.5","1393","Single Leg Hamstring Stretch","false","0.25","90/90 Hamstring","wger_has_media=false"
"ea6f7d8c-5626-42d1-90ee-d42bf100c5eb","seated-front-deltoid-body-only","Seated Front Deltoid","free_exercise_db","","0.3333333333333333","256","Front Raises","true","0","3/4 Sit-Up","wger_has_media=true_but_low_match"
"7e9cde21-b01d-4f45-8abd-586806e02a7b","seated-glute-body-only","Seated Glute","free_exercise_db","","0.5","265","Glute Bridge","false","0","3/4 Sit-Up","wger_has_media=false"
"9e7c14ce-8c76-4db9-b299-45dd597677eb","seated-head-harness-neck-resistance-other","Seated Head Harness Neck Resistance","free_exercise_db","","0.2","1007","Head turns","false","0","3/4 Sit-Up","wger_has_media=false"
"5ff4f9c2-d87c-4ca7-9eb9-17a2ae2c51dd","seated-leg-tucks-body-only","Seated Leg Tucks","free_exercise_db","","0.3333333333333333","71","Single Leg Extension","false","0","3/4 Sit-Up","wger_has_media=false"
"245b34ad-87c0-40fa-8aa1-e9f21598606f","seated-overhead-stretch","Seated Overhead Stretch","free_exercise_db","","0.3333333333333333","687","Overhead Press","false","0","3/4 Sit-Up","wger_has_media=false"
"5acaab8e-6609-4e3d-8725-69640fbad10b","seated-two-arm-palms-up-low-pulley-wrist-curl-cable","Seated Two-Arm Palms-Up Low-Pulley Wrist Curl","free_exercise_db","","0.2857142857142857","51","Barbell Wrist Curl","true","0.14285714285714285","Barbell Curl","wger_has_media=true_but_low_match"
"21b75e9a-34cb-48a8-938d-a35d34dfe279","see-saw-press-alternating-side-press-dumbbell","See-Saw Press (Alternating Side Press)","free_exercise_db","","0.3333333333333333","916","Smith Press","false","0.16666666666666666","Close-Grip Barbell Bench Press","wger_has_media=false"
"30aca24c-8e02-45b3-9014-49c1056493d7","shoulder-circles","Shoulder Circles","free_exercise_db","","0.3333333333333333","994","Forward arm circles","false","0","3/4 Sit-Up","wger_has_media=false"
"216cc5c7-72fd-4882-aa6b-0e2f684a8c70","shoulder-raise","Shoulder Raise","free_exercise_db","","0.4","1443","Shoulder Raise Side and Front DB","false","0","3/4 Sit-Up","wger_has_media=false"
"d9bd3d7e-d95e-4cce-9649-8acd7b9b6190","shoulder-stretch","Shoulder Stretch","free_exercise_db","","0.6666666666666666","1841","Seated Shoulder Extension Stretch","false","0","3/4 Sit-Up","wger_has_media=false"
"df711776-e6c0-4757-9188-544f870bd72c","side-bridge-body-only","Side Bridge","free_exercise_db","","0.3333333333333333","265","Glute Bridge","false","0","3/4 Sit-Up","wger_has_media=false"
"124aa9c7-bf11-4474-ab34-e2a38e99221d","side-hop-sprint-other","Side Hop-Sprint","free_exercise_db","","0.25","918","Seated Dumbbell Side Lateral","false","0","3/4 Sit-Up","wger_has_media=false"
"858e9b52-bff0-42cc-8001-8f77f52a010c","side-jackknife-body-only","Side Jackknife","free_exercise_db","","0.3333333333333333","918","Seated Dumbbell Side Lateral","false","0","3/4 Sit-Up","wger_has_media=false"
"a4ba8b6c-a859-49cf-a128-28a52c5ee3fe","side-laterals-to-front-raise-dumbbell","Side Laterals to Front Raise","free_exercise_db","","0.5","1752","Side lateral raise - Front (Cable)","false","0","3/4 Sit-Up","wger_has_media=false"
"5b25b9ab-50ec-49a9-8617-99eaa865916c","side-standing-long-jump","Side Standing Long Jump","free_exercise_db","","0.25","394","Long-Pulley (low Row)","true","0","3/4 Sit-Up","wger_has_media=true_but_low_match"
"cf70d177-7fc4-4623-beaf-ea396569bda8","side-to-side-box-shuffle-other","Side to Side Box Shuffle","free_exercise_db","","0.3333333333333333","583","Side to Side Push Ups","false","0","3/4 Sit-Up","wger_has_media=false"
"440f506c-f9b9-428a-9c3d-8e856922e094","side-to-side-chins-other","Side To Side Chins","free_exercise_db","","0.4","583","Side to Side Push Ups","false","0","3/4 Sit-Up","wger_has_media=false"
"4d5d4750-2a67-432a-9c3a-4e109e5b2991","side-wrist-pull","Side Wrist Pull","free_exercise_db","","0.25","51","Barbell Wrist Curl","true","0","3/4 Sit-Up","wger_has_media=true_but_low_match"
"24fe32c0-ef97-4634-b9af-c877330019e8","single-leg-butt-kick-body-only","Single Leg Butt Kick","free_exercise_db","","0.25","71","Single Leg Extension","false","0","3/4 Sit-Up","wger_has_media=false"
"a2d828a7-bf60-4d19-8de4-a38da6222b9f","single-arm-cable-crossover-cable","Single-Arm Cable Crossover","free_exercise_db","","0.3333333333333333","924","Cable Fly","false","0.25","Cable Hammer Curls (Rope Attachment)","wger_has_media=false"
"e31ef109-ce13-4752-a872-35255850daba","single-arm-linear-jammer-barbell","Single-Arm Linear Jammer","free_exercise_db","","0","57","Bear Walk 2","false","0","3/4 Sit-Up","wger_has_media=false"
"c07773bf-be15-4e90-a885-43db967f709f","single-cone-sprint-drill-other","Single-Cone Sprint Drill","free_exercise_db","","0","57","Bear Walk 2","false","0","3/4 Sit-Up","wger_has_media=false"
"3c73a68c-5fab-4144-b562-3347f12e7b71","single-leg-high-box-squat-other","Single-Leg High Box Squat","free_exercise_db","","0.2857142857142857","397","Low Box Squat - Wide Stance","false","0","3/4 Sit-Up","wger_has_media=false"
"c190e6e8-6ef5-4408-86b2-2a0ada2eaa49","single-leg-hop-progression-other","Single-Leg Hop Progression","free_exercise_db","","0.25","71","Single Leg Extension","false","0","3/4 Sit-Up","wger_has_media=false"
"14cdad94-d029-487b-b58d-b08a8ed142a1","single-leg-lateral-hop-other","Single-Leg Lateral Hop","free_exercise_db","","0.25","71","Single Leg Extension","false","0","3/4 Sit-Up","wger_has_media=false"
"293d798a-3125-4fe2-8192-6f04723b60ec","single-leg-stride-jump-other","Single-Leg Stride Jump","free_exercise_db","","0.25","71","Single Leg Extension","false","0","3/4 Sit-Up","wger_has_media=false"
"724b63eb-34c7-486b-a998-f3936bf34511","sit-squats","Sit Squats","free_exercise_db","","0.5","615","Squats","false","0.2","3/4 Sit-Up","wger_has_media=false"
"b960ec72-ad82-4413-9949-a62bacd7a7af","skating-other","Skating","free_exercise_db","","0","57","Bear Walk 2","false","0","3/4 Sit-Up","wger_has_media=false"
"2f0f09a3-48d3-400b-9c08-863ca091eebe","sled-drag-harness-other","Sled Drag - Harness","free_exercise_db","","0.25","1224","Dumbbell drag curls","false","0","3/4 Sit-Up","wger_has_media=false"
"58e68db4-154d-4c8d-a95b-a919427c2509","sled-overhead-backward-walk-other","Sled Overhead Backward Walk","free_exercise_db","","0.2","995","Backward arm circles","false","0","3/4 Sit-Up","wger_has_media=false"
"82f1ee05-16fc-4520-a2c1-7f552151aa19","sled-push-other","Sled Push","free_exercise_db","","1","1523","Sled Push","false","0","3/4 Sit-Up","wger_has_media=false"
"dfe694ea-d808-452f-8d75-6710077d9107","sled-reverse-flye-other","Sled Reverse Flye","free_exercise_db","","0.5","1473","Reverse Cable Flye","false","0","3/4 Sit-Up","wger_has_media=false"
"a4aaf6ba-8af1-4c2d-843e-4a8192bf8098","sledgehammer-swings-other","Sledgehammer Swings","free_exercise_db","","0.3333333333333333","331","Kettlebell Swings","false","0","3/4 Sit-Up","wger_has_media=false"
"a1ba1799-2e79-493b-9d37-40c875145682","smith-incline-shoulder-raise-barbell","Smith Incline Shoulder Raise","free_exercise_db","","0.4","1443","Shoulder Raise Side and Front DB","false","0","3/4 Sit-Up","wger_has_media=false"
"59c6145d-2258-431d-a7ca-19cc7f775af0","smith-machine-behind-the-back-shrug-machine","Smith Machine Behind the Back Shrug","free_exercise_db","","0.42857142857142855","1807","Behind the Back Cable Lateral Raise","false","0","3/4 Sit-Up","wger_has_media=false"
"a3303caf-5f42-4428-9ceb-4445cbb148c1","smith-machine-hip-raise-machine","Smith Machine Hip Raise","free_exercise_db","","0.6666666666666666","292","Hip Raise, Lying","false","0","3/4 Sit-Up","wger_has_media=false"
"935f9bc7-c31f-4391-927a-53479e5f271c","snatch-barbell","Snatch","free_exercise_db","","0.5","1447","Snatch OL","false","0","3/4 Sit-Up","wger_has_media=false"
"58a2cf00-1fd8-4b92-b0a1-bf61186854de","snatch-balance-barbell","Snatch Balance","free_exercise_db","","0.3333333333333333","1447","Snatch OL","false","0","3/4 Sit-Up","wger_has_media=false"
"660cc294-0d08-4be2-a19f-87ff4439109b","snatch-deadlift-barbell","Snatch Deadlift","free_exercise_db","","0.5","1370","Dumbbell Deadlift","false","0","3/4 Sit-Up","wger_has_media=false"
"75be79d3-1d21-4682-aaac-617082bf3395","snatch-from-blocks-barbell","Snatch from Blocks","free_exercise_db","","0.25","1447","Snatch OL","false","0","3/4 Sit-Up","wger_has_media=false"
"619896a3-5f7d-4095-bc49-59c7a0563550","snatch-pull-barbell","Snatch Pull","free_exercise_db","","0.3333333333333333","289","High Pull","false","0","3/4 Sit-Up","wger_has_media=false"
"a2136d64-7bd7-49ad-8ee3-cb1e3c500f88","speed-box-squat-barbell","Speed Box Squat","free_exercise_db","","0.3333333333333333","397","Low Box Squat - Wide Stance","false","0","3/4 Sit-Up","wger_has_media=false"
"44eec41a-23ba-46e7-af8b-6edeb3fa58a4","speed-squats-barbell","Speed Squats","free_exercise_db","","0.5","615","Squats","false","0","3/4 Sit-Up","wger_has_media=false"
"33f198e4-2603-48fd-889a-3fec7eaf5593","spell-caster-dumbbell","Spell Caster","free_exercise_db","","0","57","Bear Walk 2","false","0","3/4 Sit-Up","wger_has_media=false"
